"date","open","high","low","close"
2022-04-04,46174,46890.71,45118,46709.99
2022-04-05,46710,47200,44412,45276.04
2022-04-06,45276.04,45453.94,42727.35,43445.33
2022-04-07,43445.34,43900.99,43024.86,43763.52
2022-04-08,43763.53,43970.62,42107.14,42481.09
2022-04-09,42481.08,42896.64,42158.67,42633.59
2022-04-10,42633.59,43410.3,41755,42305.75
2022-04-11,42305.74,42350,39200,40183.97
2022-04-12,40183.97,40699,39254.63,40130
2022-04-13,40129.99,41561.31,39622.87,41271.66
2022-04-14,41271.66,41324.93,39551.94,40239.43
2022-04-15,40239.43,40870.36,39900,40393.77
2022-04-16,40393.77,40699.55,39991.55,40285.15
2022-04-17,40285.15,40595.67,38536.51,38919.85
2022-04-18,38919.85,41263.43,38799,40683.14
2022-04-19,40683.13,41760,40580,41340.05
2022-04-20,41340.04,42199,40820,41855.69
2022-04-21,41855.69,42976,39751,40709.59
2022-04-22,40709.6,40783.54,39177,39600.98
2022-04-23,39600.98,39980,39327.58,39751.38
2022-04-24,39751.38,39940,38200,38453.92
2022-04-25,38453.92,40773.65,38209.36,40584.5
2022-04-26,40584.5,40797.31,37702.26,39112.74
2022-04-27,39113.06,39689.49,38435.95,39385.01
2022-04-28,39385.01,40372.63,38881.43,39610.14
2022-04-29,39610.14,39634.12,38175,38650.34
2022-04-30,38650.35,38688.72,37386.38,37970.27
2022-05-01,37970.27,39167.34,37686.26,38881.47
2022-05-02,38881.46,39155.47,38052,38559.99
2022-05-03,38559.99,38757.27,37517.8,38701.32
2022-05-04,38701.32,40023.77,38590.97,39588.84
2022-05-05,39588.85,39629.85,35571.9,36371.94
2022-05-06,36371.94,36514.63,35258,35921.6
2022-05-07,35921.6,36146.3,34210,34596.55
2022-05-08,34596.55,34870.88,33267.26,33523.27
2022-05-09,33523.27,33777,29730.4,31609.78
2022-05-10,31609.79,32383.8,30147.78,30614.99
2022-05-11,30614.99,32162.59,26700,28193.4
2022-05-12,28193.4,31083.37,27477.7,30171.13
2022-05-13,30171.13,31033,29200,29431.59
2022-05-14,29431.58,30343.27,28630,29825.99
2022-05-15,29826,31460,29258,29593.89
2022-05-16,29593.89,30578.14,29087.04,30412.06
2022-05-17,30412.05,30788.37,29450.38,29910.25
2022-05-18,29910.25,30046.79,28654.47,29192.13
2022-05-19,29192.13,30777.33,28855.42,30256.74
2022-05-20,30256.74,30535.4,28730,29423.18
2022-05-21,29423.18,29656.18,29168.68,29441.78
2022-05-22,29441.78,30670.51,29421.53,30457.01
2022-05-23,30457.01,30625.98,28866.35,29404.55
2022-05-24,29404.54,30223.74,28669,29701.46
2022-05-25,29701.47,30034.37,29294.21,29733.7
2022-05-26,29733.71,29787.69,28019.56,28992.99
2022-05-27,28993,29397.66,28282.9,28885.72
2022-05-28,28885.71,29266,28766.68,29008.35
2022-05-29,29008.35,30928.71,28952.7,30636.12
2022-05-30,30636.12,32222,30269.22,31573.77
2022-05-31,31573.76,32399,31200.01,31482.43
2022-06-01,31482.42,31901.34,29301,29968.26
2022-06-02,29968.27,30699,29597.01,30443.74
2022-06-03,30443.7,30529.07,29282.36,29700.96
2022-06-04,29700.96,29988.88,29485,29645.67
2022-06-05,29645.68,31434.75,29531.42,31292.77
2022-06-06,31292.76,31765.64,29218.96,29585.12
2022-06-07,29585.12,31589.6,29345,30561.77
2022-06-08,30561.77,30901.67,29916.45,30487.54
2022-06-09,30487.53,30700,29578.96,30052.43
2022-06-10,30052.44,30184.4,28850,29326.83
2022-06-11,29326.83,29345.11,27190,27645.89
2022-06-12,27645.88,28347.89,24555,24811.59
2022-06-13,24811.59,24941.17,20846,22877.52
2022-06-14,22877.52,22979.96,20652.18,20722.92
2022-06-15,20722.92,22995.73,20111.62,21764.17
2022-06-16,21764.18,21888,20232,21100.64
2022-06-17,21100.65,21365.43,19066.8,19258.58
2022-06-18,19258.58,19540,17622,18306.93
2022-06-19,18307.39,20815.95,18264.67,20086.63
2022-06-20,20086.62,21333,19832.95,21120.28
2022-06-21,21120.28,21723,19950.34,20099.62
2022-06-22,20099.62,20900,19770.51,20461.83
2022-06-23,20461.83,21369.85,20170,20913.72
2022-06-24,20913.73,21614.5,20745.01,21508.13
2022-06-25,21508.09,21588.43,20906.62,21396.52
2022-06-26,21396.52,21888,20926.01,21363.22
2022-06-27,21363.23,21539.85,20510,20879.39
2022-06-28,20879.39,21212.1,19889,20093.75
2022-06-29,20093.74,20432.31,19310,19435.9
2022-06-30,19435.89,20918.35,18626,19579.11
2022-07-01,19579.11,19821.28,18975,19126.81
2022-07-02,19126.81,19467.39,18781,19139.74
2022-07-03,19139.75,19647.63,18930.19,19120.6
2022-07-04,19120.6,20478.4,19110.04,20215.69
2022-07-05,20215.68,20750,19304.4,20162.22
2022-07-06,20162.21,20675.22,19961.02,20440.01
2022-07-07,20440.01,22527.37,20378.16,21797.64
2022-07-08,21797.65,22130,21189.26,21654.72
2022-07-09,21654.72,21980,21091.81,21338.12
2022-07-10,21339.46,21424.67,20353.72,20439.91
2022-07-11,20439.17,20762.02,19620,19730.99
2022-07-12,19731,20010,19240,19705.25
2022-07-13,19707.06,20435.72,18910.94,19990.72
2022-07-14,19990.72,20936,19616.07,20835.38
2022-07-15,20835.38,21200,20478.61,20546.18
2022-07-16,20546.18,21684.54,20539.85,21467.61
2022-07-17,21467.61,22400,20750.01,22245.93
2022-07-18,22245.93,22961.72,21388,21764.88
2022-07-19,21764.88,23864.15,21696.6,23381.18
2022-07-20,23381.18,24276.74,22638.53,22931.56
2022-07-21,22929.28,23352.53,22341.46,23118.79
2022-07-22,23121.63,23756.49,22500,22770.52
2022-07-23,22771.94,22877.26,21934.57,22701.6
2022-07-24,22704.09,23014.64,21737.82,21962.33
2022-07-25,21962.33,22259.98,20856.48,21066.86
2022-07-26,21066.86,21451.33,20706.5,21347.36
2022-07-27,21346.11,23460.58,21129.65,22925.1
2022-07-28,22925.1,24442.66,22582.13,23943.26
2022-07-29,23941.63,24222,23414.03,23880.76
2022-07-30,23878.58,24668,23502.25,23713.1
2022-07-31,23713.1,24194.82,23112,23322.05
2022-08-01,23323.26,23509.68,22715.61,22887.8
2022-08-02,22889.62,23459.89,22654.37,22989.96
2022-08-03,22989.16,23647.68,22720,22947.92
2022-08-04,22947.92,23432.51,22400,23186.08
2022-08-05,23185.08,23472.86,22754.13,23205.87
2022-08-06,23204.77,23258.61,22844.62,23015.95
2022-08-07,23014.6,23852.43,22890.52,23807.68
2022-08-08,23807.53,24245,23626.87,23878.12
2022-08-09,23878.12,23890.47,22664.69,22963.67
2022-08-10,22963.67,24745,22961.96,24431.88
2022-08-11,24431.88,24918.54,23761.84,23960.99
2022-08-12,23960.99,24888,23583,24572.12
2022-08-13,24574.03,25047.56,24291.22,24873.32
2022-08-14,24873.32,25211.32,23944.62,24027.05
2022-08-15,24027.05,24314.28,23773.22,24066.93
2022-08-16,24067.77,24446.71,23671.22,23786.42
2022-08-17,23788.32,23924.97,23180.4,23414.21
2022-08-18,23414.21,23600,21447.76,21905.88
2022-08-19,21907.37,21915.88,20783.57,21307.25
2022-08-20,21307.99,21382.85,20761.9,21251.38
2022-08-21,21250.21,21800,21058.62,21097.72
2022-08-22,21098.01,21548.71,20890.14,21305.34
2022-08-23,21305.34,21684.87,21145,21317.85
2022-08-24,21319.27,21900,21261,21743.29
2022-08-25,21744.22,21819.88,21326.66,21452.9
2022-08-26,21452.9,21886.77,19920,20272.25
2022-08-27,20269.9,20279.61,19800,20056.62
2022-08-28,20055.85,20155.62,19520,19897.01
2022-08-29,19897.01,20576.25,19762.3,20434.16
2022-08-30,20433.65,20511.3,19540,20258.09
2022-08-31,20258.09,20423.38,19801.38,19895.66
2022-09-01,19894.97,20298,19565.66,20111.24
2022-09-02,20111.24,20441.26,19754.77,19815.63
2022-09-03,19815.63,19904.68,19615,19632.4
2022-09-04,19630.95,20057.27,19583.1,19750
2022-09-05,19750.51,20180,19633.83,19905.79
2022-09-06,19906.88,20030.82,18510.77,18800.43
2022-09-07,18799.61,19464.06,18674.33,19171.66
2022-09-08,19171.6,20800,19012,20631.76
2022-09-09,20631.76,21672.24,20625.26,21283.87
2022-09-10,21283.89,21810.8,21111.13,21611.49
2022-09-11,21610.82,22374,21455,22193.64
2022-09-12,22195.78,22627,21970.43,22273.09
2022-09-13,22271.59,22799,19860,20243.89
2022-09-14,20243.22,20419.83,19617.62,20204.23
2022-09-15,20204.23,20225,19497,19739.1
2022-09-16,19739.1,20071.09,19320.01,19842.09
2022-09-17,19842.22,20189,19748.08,20053.17
2022-09-18,20052.57,20102.16,18232.56,18468.74
2022-09-19,18468.74,19686.2,18367.88,19357.93
2022-09-20,19358.87,19424.29,18711.87,18947.82
2022-09-21,18946.8,19956,18125.98,18934.29
2022-09-22,18934.29,19550.17,18780.01,19223.27
2022-09-23,19223.27,19406.73,18531.42,18997.14
2022-09-24,18996.63,19225.92,18805.34,19098.09
2022-09-25,19098.09,19180.21,18629.2,18911.18
2022-09-26,18911.18,20350,18803.13,20183.74
2022-09-27,20183.74,20385.86,18471.28,18781.48
2022-09-28,18782.49,19790,18565,19359.71
2022-09-29,19360.4,19700,18843.01,19571.35
2022-09-30,19570.74,20185,19155.36,19309.84
2022-10-01,19309.84,19400.02,19159.42,19285.26
2022-10-02,19284.93,19341.58,18920.35,19197.73
2022-10-03,19197.73,19975.43,19122.67,19968.01
2022-10-04,19967.69,20475,19808,20226.58
2022-10-05,20227.2,20456.6,19730,20218.43
2022-10-06,20218.43,20324.94,19810,19928
2022-10-07,19928,20068.82,19320,19499.94
2022-10-08,19500.64,19548,19237.14,19407.96
2022-10-09,19407.96,19558,19353,19412.25
2022-10-10,19412.25,19441.99,18950.01,19084.1
2022-10-11,19082.28,19268.09,18860,19112.41
2022-10-12,19111.5,19238.31,18950,19005.29
2022-10-13,19005.29,19951.87,18190,19642.35
2022-10-14,19642.2,19854.48,19070.37,19169.79
2022-10-15,19170.43,19199,18975.18,19134.31
2022-10-16,19134.31,19425.84,19087.37,19295.58
2022-10-17,19295.58,19706.66,19244.03,19664.92
2022-10-18,19665.95,19680.49,19091,19218.11
2022-10-19,19218.59,19301.69,18900,19145.94
2022-10-20,19145.1,19347.82,18929.38,19027.86
2022-10-21,19028.68,19250,18650,19163.58
2022-10-22,19163.58,19257,19134,19162.37
2022-10-23,19162.16,19695,19070.11,19322.4
2022-10-24,19322.4,19450.9,19157,19306.75
2022-10-25,19306.34,20415.87,19237,20344.76
2022-10-26,20344.05,21020,20281.79,20710.02
2022-10-27,20711.12,20780,20060,20080.01
2022-10-28,20080.01,20823.81,20000.09,20772.27
2022-10-29,20772.27,21085,20650.21,20850.85
2022-10-30,20850.84,20887.34,20427.23,20546.65
2022-10-31,20547.08,20845.92,20237.95,20599.51
2022-11-01,20598.74,20700,20330.74,20421.64
2022-11-02,20421.64,20800,20048.04,20303.09
2022-11-03,20302.35,20688,20031.24,20611.56
2022-11-04,20611.56,21480.65,20350,21384.42
2022-11-05,21384.92,21427.34,21143.27,21194.49
2022-11-06,21193.88,21310,20612.67,20635.74
2022-11-07,20635.1,20892.04,19344,19796.9
2022-11-08,19796.9,20700.88,17166.83,18240.72
2022-11-09,18239.34,18256.85,15588,16752.1
2022-11-10,16752.36,18199,16258.74,17404.08
2022-11-11,17404.09,17544.9,16361.6,16822.02
2022-11-12,16822.02,16996.35,16562.82,16774.99
2022-11-13,16774.99,16889.97,15815.21,16824.78
2022-11-14,16822.96,17190,16181,16844.63
2022-11-15,16845.34,17134.69,16614.61,16824.69
2022-11-16,16824.69,16850.27,16378.61,16611.9
2022-11-17,16611.9,17011,16430,16745.1
2022-11-18,16745.84,16854.33,16546.04,16599.31
2022-11-19,16598.98,16822.41,16580,16722.9
2022-11-20,16722.2,16736.41,15897.15,16039.73
2022-11-21,16040.73,16284,15476,15760.42
2022-11-22,15760.42,16662.1,15660,16583.84
2022-11-23,16583.84,16812.63,16320.02,16623.9
2022-11-24,16622.38,16676,16342.81,16461.66
2022-11-25,16462.22,16701.99,16407.72,16583.75
2022-11-26,16584.13,16680.57,16385,16562.98
2022-11-27,16562.98,16597.36,16051.9,16222.06
2022-11-28,16224.14,16541.59,15995.27,16463.31
2022-11-29,16463.95,17162.2,16328.84,16884.18
2022-11-30,16883.87,17249,16705,17070.21
2022-12-01,17070.21,17324,16855.01,16955.82
2022-12-02,16955.42,17188.98,16787.85,16964.51
2022-12-03,16964.51,17068,16858.74,16996.39
2022-12-04,16996.39,17424.25,16905.01,17313.93
2022-12-05,17313.34,17386,16867,17001.17
2022-12-06,17001.17,17142.21,16729.35,16763.03
2022-12-07,16763.03,16897.38,16678.83,16825.55
2022-12-08,16825.55,17300,16733.49,17211.93
2022-12-09,17211.65,17360,17058.21,17154.06
2022-12-10,17154.06,17227.72,17092,17180.88
2022-12-11,17180.88,17270.99,16871.85,16923.94
2022-12-12,16923.61,17241.89,16903.49,17165.17
2022-12-13,17164.82,18000,17155,17806.01
2022-12-14,17805.54,18387.95,17561,17691.45
2022-12-15,17690.84,17726,17275.51,17503.35
2022-12-16,17503.36,17519.64,16527.32,16745.54
2022-12-17,16746.15,16804.7,16642,16750.83
2022-12-18,16750.83,16863.26,16627.35,16722.23
2022-12-19,16722.23,16880.58,16256.3,16802.83
2022-12-20,16802.23,17061.27,16710.12,16816.18
2022-12-21,16816.18,16914.72,16723,16826.87
2022-12-22,16826.23,16893.9,16559.85,16848.01
2022-12-23,16848.45,16955.14,16731.13,16848.26
2022-12-24,16848.26,16869.99,16802,16821.97
2022-12-25,16821.97,16924,16721,16843.65
2022-12-26,16843.76,16972.83,16791,16869.19
2022-12-27,16869.68,16882.03,16559.79,16647.16
2022-12-28,16647.16,16785.19,16465.33,16556.37
2022-12-29,16556.37,16664.41,16429,16474.93
2022-12-30,16475.1,16677.35,16333,16565.09
2022-12-31,16564.81,16644.09,16470,16526.19
2023-01-01,16525.7,16769.51,16505.2,16721.28
2023-01-02,16721.27,16799.23,16647.81,16729.74
2023-01-03,16730.15,16910.98,16605.28,16869.44
2023-01-04,16869.49,16991.87,16765.3,16823.64
2023-01-05,16823.05,16879.82,16753,16794.06
2023-01-06,16794.33,17041,16679,16948.09
2023-01-07,16948.18,16957.12,16908,16953.77
2023-01-08,16953.77,17262.56,16916.1,17198.48
2023-01-09,17198.01,17398.8,17128,17203.2
2023-01-10,17203.2,17510,17187.73,17446.65
2023-01-11,17447.02,18385.71,17315.6,18138.22
2023-01-12,18138.21,19117.04,17892.05,18824.25
2023-01-13,18825,21258,18810.01,20897.36
2023-01-14,20897.36,21200,20225.06,20735.69
2023-01-15,20735.69,21439.59,20573.13,21109.23
2023-01-16,21109.4,21474.05,20611.48,21133.65
2023-01-17,21133.65,21647.45,21030,21307.94
2023-01-18,21307.94,21650,20407.15,20818.95
2023-01-19,20818.94,21219.6,20660.8,20959.44
2023-01-20,20958.43,22792.86,20898.79,22638.36
2023-01-21,22638.36,23371.8,22595.23,22895.2
2023-01-22,22895.49,23078.71,22292.37,22695.9
2023-01-23,22696.61,23180,22500,23054.08
2023-01-24,23054.7,23090.25,22300,22712.45
2023-01-25,22711.85,23816.73,22335,22966.73
2023-01-26,22965.81,23250,22534.88,23072.77
2023-01-27,23072.29,23500,22841.19,22991.51
2023-01-28,22991.86,23492,22878.46,23203.86
2023-01-29,23203.39,23960.54,23153.64,23642.81
2023-01-30,23642.81,23676.98,22500,22978.24
2023-01-31,22978.24,23320,22810.03,23076.68
2023-02-01,23076.67,24255,22760.23,23781.12
2023-02-02,23780.65,24144.62,23363.27,23456.23
2023-02-03,23456.22,23715.7,23204.62,23329.18
2023-02-04,23329.18,23587.78,23230,23377.4
2023-02-05,23377.03,23419.74,22628.13,22879.69
2023-02-06,22880.91,23158.25,22638,22910.91
2023-02-07,22910.91,23452,22769.05,23232.68
2023-02-08,23233.23,23239.44,22353.71,22676.41
2023-02-09,22676.41,22831.41,21622.4,21911.71
2023-02-10,21910.61,21926.91,21451,21692.63
2023-02-11,21692.63,21906.32,21618.23,21798.42
2023-02-12,21798.42,22090,21622.47,21867.69
2023-02-13,21867.74,21874.97,21351.07,21768.48
2023-02-14,21767.56,22319.08,21532.77,22109.89
2023-02-15,22109.89,24905,22089.11,24612.95
2023-02-16,24611.51,25250,23339.37,23637.04
2023-02-17,23635.84,25021.11,23532.69,24519.01
2023-02-18,24519.01,24877,24436.46,24582.62
2023-02-19,24582.62,25192,23840.83,24503.65
2023-02-20,24503.65,25121.23,24373.33,24999.95
2023-02-21,24999.77,25250,23855.55,24060.95
2023-02-22,24059.73,24599.59,23574.69,24376.27
2023-02-23,24377.12,24494.28,23608,23830.32
2023-02-24,23831.22,24027.44,22841.19,23117.16
2023-02-25,23117.1,23250,22722,23154.57
2023-02-26,23154.57,23689.99,23112.35,23423.31
2023-02-27,23423.88,23897.99,23106.77,23236.68
2023-02-28,23235.63,23847,23020.03,23716.06
2023-03-01,23716.06,24000,23300,23391.87
2023-03-02,23391.87,23567.52,21971.13,22360.78
2023-03-03,22360.78,22498.99,22147,22359.09
2023-03-04,22359.44,22662.09,22157.08,22375.7
2023-03-05,22375.7,22560,22258,22392.74
2023-03-06,22392.74,22602.19,22320.01,22419.71
2023-03-07,22420.29,22489.88,21840.13,21971.03
2023-03-08,21971.83,22229.04,21580,21688.54
2023-03-09,21688.54,21834.99,19776.22,19953.58
2023-03-10,19953.58,20686.51,19549.09,19850.81
2023-03-11,19850.81,20529.91,19765.03,20346.71
2023-03-12,20346.71,22600,20284.39,22458.72
2023-03-13,22458.87,24820,21813.88,24247.64
2023-03-14,24246.75,26386.87,23976.42,24871.28
2023-03-15,24872.54,25196.97,23896.95,24614.27
2023-03-16,24615.79,26196.4,24374.35,26058.45
2023-03-17,26060.07,27756.84,25918.02,27359.89
2023-03-18,27360.43,27637.2,26578,26974.81
2023-03-19,26973.76,28390.1,26872,28183.13
2023-03-20,28183.13,28472,27303.1,27505.25
2023-03-21,27505.25,28438.55,27393.52,28103.69
2023-03-22,28103.68,28868.05,26601.8,27631.93
2023-03-23,27631.93,28750,27275.92,28274.59
2023-03-24,28274.58,28295.72,27000,27485.36
2023-03-25,27485.37,27787.33,27156.09,27504.94
2023-03-26,27504.94,28194.4,27480.01,27808.81
2023-03-27,27808.8,27996.28,26508.14,26962.88
2023-03-28,26962.89,28164.48,26631.78,28086.82
2023-03-29,28086.82,29184.68,28040.34,28725.01
2023-03-30,28725,28748.76,27511.71,27738.48
2023-03-31,27738.48,28819.71,27688,28424.99
2023-04-01,28424.98,28577,28220.27,28416.38
2023-04-02,28416.37,28450.9,27560,27958.74
2023-04-03,27958.73,28500.99,27200.24,28021.3
2023-04-04,28021.31,28775,27931.2,28525.21
2023-04-05,28525.2,28750,27805.1,27910.97
2023-04-06,27910.97,28181.05,27711,27839.78
2023-04-07,27839.79,28154.99,27785,28086.22
2023-04-08,28086.22,28114.94,27840.51,27903.02
2023-04-09,27903.01,28530,27800,28284.57
2023-04-10,28284.57,30430,28170,30106.89
2023-04-11,30106.9,30550,29811.82,29987
2023-04-12,29986.99,30486,29637.4,30068.6
2023-04-13,30068.6,31000,30039,30733.72
2023-04-14,30733.73,30850,29966,30433.3
2023-04-15,30433.29,30470,30120,30344.97
2023-04-16,30344.97,30549.99,29740.64,29838.3
2023-04-17,29838.3,29922.5,29096.78,29775.62
2023-04-18,29775.61,30485,29693.1,30077.76
2023-04-19,30077.76,30077.76,28520,28869.66
2023-04-20,28869.66,28978.69,27815.89,28155.03
2023-04-21,28155.02,28308.45,27125,27277.76
2023-04-22,27277.75,27882.72,27184.24,27718.9
2023-04-23,27718.89,28000,27311.25,27451.97
2023-04-24,27451.98,27720.57,26942.82,27266.54
2023-04-25,27266.54,28599,27192,28376.18
2023-04-26,28376.19,30036,27235,28893.83
2023-04-27,28893.84,29890,28661.58,29488.83
2023-04-28,29488.83,29495.34,28891,29345.54
2023-04-29,29345.54,29393.39,29031,29266.43
2023-04-30,29266.43,29969.39,28250.15,28629.09
2023-05-01,28629.08,28670.1,27666.95,28057.47
2023-05-02,28057.47,28879.88,27910,28653.8
2023-05-03,28653.81,29266.66,28113.69,29058.19
2023-05-04,29058.2,29531,28663.64,29062.29
2023-05-05,29062.29,29820,28800,29363.35
2023-05-06,29363.34,29367.2,28300,28910.41
2023-05-07,28910.42,29095.88,27830.85,27975.48
2023-05-08,27975.47,28082.14,27262,27666.64
2023-05-09,27666.63,27849.94,27353,27542.26
2023-05-10,27542.26,28331.42,26777,27450.07
2023-05-11,27450.07,27630.14,26120.74,26311.52
2023-05-12,26311.51,26983.98,25811.46,26771.88
2023-05-13,26771.87,27045.45,26560.53,26855.21
2023-05-14,26855.22,27550.03,26726,27407.48
2023-05-15,27407.47,27663.59,26852.11,27252.58
2023-05-16,27252.58,27286.08,26760,26845.14
2023-05-17,26845.14,27500,26544.71,27391.61
2023-05-18,27391.61,27472.14,26361.2,26851.38
2023-05-19,26851.39,27183.6,26630,26854.98
2023-05-20,26854.98,27277.55,26854.97,27054.99
2023-05-21,27055,27085.81,26538.21,26843.13
2023-05-22,26843.12,27495.83,26702.91,27304.4
2023-05-23,27304.4,27386.26,26613,26678.67
2023-05-24,26678.67,26839.02,25871.89,26131.27
2023-05-25,26131.27,26631.98,26128.37,26501.33
2023-05-26,26501.34,26932.16,26355.81,26722.8
2023-05-27,26722.8,27285.52,26551,27226.37
2023-05-28,27226.38,28447.14,27100.02,27907.87
2023-05-29,27907.86,27971.01,27524.6,27733.22
2023-05-30,27733.22,28038.59,26968.49,27167.9
2023-05-31,27167.91,27350,26605.05,26802.67
2023-06-01,26802.66,27213,26505,27049.65
2023-06-02,27049.65,27300,26860.71,27174.42
2023-06-03,27174.42,27333.29,26914.93,27150.45
2023-06-04,27150.46,27455.02,26740.38,26829.99
2023-06-05,26830,26840.77,25388,25722.33
2023-06-06,25722.34,27391.77,25351.02,26795.87
2023-06-07,26795.87,26968,26125.01,26444.69
2023-06-08,26444.68,26810,26269.91,26493.43
2023-06-09,26493.44,26783.33,25456.41,25651.09
2023-06-10,25651.08,26154,25358,25741.33
2023-06-11,25741.32,26206.88,25602.11,25802.98
2023-06-12,25802.97,26157.99,25652.04,26073.92
2023-06-13,26073.91,26433.21,25712.57,25897.72
2023-06-14,25897.71,26098,24820.56,24983.8
2023-06-15,24983.81,25759.01,24800,25537.01
2023-06-16,25537,26839.99,25175.56,26593.57
2023-06-17,26593.58,26680,26311,26584.98
2023-06-18,26584.99,26700,26255.85,26428.01
2023-06-19,26428,27179.03,26308.45,26832.44
2023-06-20,26832.45,29088.09,26652,28872.28
2023-06-21,28872.28,30800,28787.7,30100.75
2023-06-22,30100.75,30351.14,29525.61,29931.99
2023-06-23,29932,31431.94,29906.71,30567.58
2023-06-24,30567.58,31046.01,30250,30723.78
2023-06-25,30723.78,30761.7,29963.6,30404.29
2023-06-26,30404.28,30666,29930,30411.22
2023-06-27,30411.23,30994.97,30155.75,30186.13
2023-06-28,30186.14,30490.86,29858.8,30340.29
2023-06-29,30340.29,31282,30250,30765.09
2023-06-30,30765.1,31137.36,29500,30459.88
2023-07-01,30459.87,30661.6,30420.77,30513.01
2023-07-02,30513.01,30800.01,30155,30667.19
2023-07-03,30667.19,31380,30570.27,30911.41
2023-07-04,30911.4,31130,30620,30774.25
2023-07-05,30774.24,30857.89,30200,30803.19
2023-07-06,30803.2,31500,29701.02,30007.4
2023-07-07,30007.41,30449,29970,30193.36
2023-07-08,30193.36,30402.98,30044.47,30265
2023-07-09,30265,30445.52,29950,30112.1
2023-07-10,30112.11,31045.78,30000.02,30535.38
2023-07-11,30535.38,30849.01,30300,30740
2023-07-12,30740,30983.25,30210,30366.02
2023-07-13,30366.01,31804.2,30345.05,31098.74
2023-07-14,31098.75,31360.11,29900,30338
2023-07-15,30338,30371.67,30064.29,30265.22
2023-07-16,30265.23,30441.46,30122.95,30281
2023-07-17,30281.01,30328,29659.2,29968.13
2023-07-18,29968.13,30189.09,29512,30000.68
2023-07-19,30000.68,30246.98,29761.96,30202.77
2023-07-20,30202.78,30417.46,29570.96,29766.81
2023-07-21,29766.81,30061.7,29729.76,29944.77
2023-07-22,29944.78,29980.88,29625.1,29916
2023-07-23,29916,30350,29660,29828
2023-07-24,29828,29832.54,28861.9,29142.46
2023-07-25,29142.46,29412.88,29082.84,29216.61
2023-07-26,29216.61,29690,29160.33,29412.17
2023-07-27,29412.18,29567.49,29083.85,29140.8
2023-07-28,29140.79,29542.22,29123.12,29295.01
2023-07-29,29295,29380.92,29256.18,29294.31
2023-07-30,29294.3,29530,29033.24,29373.61
2023-07-31,29373.62,29473.97,28720,28937.3
2023-08-01,28937.31,30047.5,28585.7,29577.26
2023-08-02,29577.25,29603.8,28927.5,29044.17
2023-08-03,29044.16,29433.33,28968,29212.92
2023-08-04,29212.91,29333.08,28807.54,29052.81
2023-08-05,29052.81,29107.48,28978.64,29092.68
2023-08-06,29092.68,29229.62,28991.88,29094.09
2023-08-07,29094.09,29331.24,28701.03,29187.62
2023-08-08,29187.62,30244,29171.47,29818
2023-08-09,29818.01,30160,29376.67,29512
2023-08-10,29511.99,29738,29320.2,29417.28
2023-08-11,29417.28,29564.52,29252.45,29421.49
2023-08-12,29421.48,29481.35,29363,29396.36
2023-08-13,29396.37,29474.65,29102.45,29422.01
2023-08-14,29422.01,29695.32,29257,29408.84
2023-08-15,29408.83,29499.26,29059.6,29197.67
2023-08-16,29197.67,29235,28342,28621.99
2023-08-17,28622,28635.3,25166,26429.99
2023-08-18,26430,26609.65,25619,25917.99
2023-08-19,25918,26281,25872.06,26088.44
2023-08-20,26088.44,26299,25971.05,26023.34
2023-08-21,26023.33,26258.42,25812,26106.69
2023-08-22,26106.69,26187.99,25300,26057.13
2023-08-23,26057.12,26819.27,25812.82,26477.38
2023-08-24,26477.39,26577.87,25864,25980.5
2023-08-25,25980.5,26314.05,25777.15,26050.81
2023-08-26,26050.82,26078,25966.11,26043.61
2023-08-27,26043.61,26182.23,25872.05,25934.12
2023-08-28,25934.13,26253.99,25864.5,26004.2
2023-08-29,26004.2,28142.85,25922,27436.25
2023-08-30,27436.25,27499,27017.24,27261.03
2023-08-31,27261.03,27587.51,25655.01,25990.92
2023-09-01,25990.92,26156,25333.75,25795.47
2023-09-02,25795.46,25987.5,25763.2,25956.22
2023-09-03,25956.23,26135,25800,25964.96
2023-09-04,25964.97,26011.24,25562.62,25735.56
2023-09-05,25735.57,25915.49,25625.03,25728.93
2023-09-06,25728.93,26040,25372.51,25762.89
2023-09-07,25762.89,26445.5,25615.38,26256.22
2023-09-08,26256.21,26266.93,25647.26,25886.15
2023-09-09,25886.14,25945.09,25750.35,25852.25
2023-09-10,25852.25,26033.66,25570.57,25813.65
2023-09-11,25813.65,25990,24901,25822.71
2023-09-12,25822.71,26567,25735.29,25879.91
2023-09-13,25879.91,26541.77,25866.17,26344.45
2023-09-14,26344.44,26860.49,26270,26565.69
2023-09-15,26565.69,26888,26224,26494.5
2023-09-16,26494.5,26622.22,26416.16,26495.93
2023-09-17,26495.94,26800,26377.35,26710.67
2023-09-18,26710.67,27409,26631,26847.21
2023-09-19,26847.21,27483.57,26847.21,27105.62
2023-09-20,27105.61,27300,26800,26990.11
2023-09-21,26990.11,27017,26377.7,26674.8
2023-09-22,26674.8,26743.38,26488,26585.31
2023-09-23,26585.32,26632.81,26546.2,26563.44
2023-09-24,26563.43,26738.54,26000,26189.21
2023-09-25,26189.21,26446.15,25990.46,26272.01
2023-09-26,26272,26334.75,26088.34,26246.34
2023-09-27,26246.35,26850,26112.06,26459.99
2023-09-28,26459.99,27308.48,26389.29,27179.98
2023-09-29,27179.99,27179.99,26665.16,26931.75
2023-09-30,26931.76,27158.59,26903.01,27107.95
2023-10-01,27107.94,28430,27033.1,28311.91
